,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,album_id,album_name
6N5xh0tYYLTQRiCCaNbAUt,0.537,0.705,4,-6.073,1,0.0337,0.0687,0,0.0842,0.32,131.965,audio_features,6N5xh0tYYLTQRiCCaNbAUt,spotify:track:6N5xh0tYYLTQRiCCaNbAUt,https://api.spotify.com/v1/tracks/6N5xh0tYYLTQRiCCaNbAUt,https://api.spotify.com/v1/audio-analysis/6N5xh0tYYLTQRiCCaNbAUt,249480,4,1gMxiQQSg5zeu4htBosASY,Made In The A.M. (Deluxe Edition)
0t3ZvGKlmYmVsDzBJAXK8C,0.548,0.653,5,-3.875,1,0.081,0.456,0,0.103,0.163,150.068,audio_features,0t3ZvGKlmYmVsDzBJAXK8C,spotify:track:0t3ZvGKlmYmVsDzBJAXK8C,https://api.spotify.com/v1/tracks/0t3ZvGKlmYmVsDzBJAXK8C,https://api.spotify.com/v1/audio-analysis/0t3ZvGKlmYmVsDzBJAXK8C,174853,4,4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding
3vb3xZADNMONqL7aRQLVPJ,0.759,0.922,2,-5.728,1,0.0783,0.0336,0,0.114,0.96,123.995,audio_features,3vb3xZADNMONqL7aRQLVPJ,spotify:track:3vb3xZADNMONqL7aRQLVPJ,https://api.spotify.com/v1/tracks/3vb3xZADNMONqL7aRQLVPJ,https://api.spotify.com/v1/audio-analysis/3vb3xZADNMONqL7aRQLVPJ,231653,4,7uqaTzh7Bjuj5byt0WrHUs,Locos X el Verano
5SeYlZyKVENMOxiSPQkKyw,0.6,0.866,4,-4.599,1,0.0477,0.000839,0,0.094,0.676,127.056,audio_features,5SeYlZyKVENMOxiSPQkKyw,spotify:track:5SeYlZyKVENMOxiSPQkKyw,https://api.spotify.com/v1/tracks/5SeYlZyKVENMOxiSPQkKyw,https://api.spotify.com/v1/audio-analysis/5SeYlZyKVENMOxiSPQkKyw,188094,4,4VfiuZYoSkkLs7N68l75jN,El Fin del Mundo
5n3Jp6iz0NuY6wqndUdhcP,0.496,0.148,0,-14.541,1,0.225,0.612,0.89,0.0986,0.432,84.262,audio_features,5n3Jp6iz0NuY6wqndUdhcP,spotify:track:5n3Jp6iz0NuY6wqndUdhcP,https://api.spotify.com/v1/tracks/5n3Jp6iz0NuY6wqndUdhcP,https://api.spotify.com/v1/audio-analysis/5n3Jp6iz0NuY6wqndUdhcP,136597,4,1K5gEbs1Fr3jn7l2DAyvLv,Riverside
6Al0Kpd4VrRZ0Z4kTThNPa,0.588,0.812,5,-4.172,1,0.0429,0.0171,0,0.111,0.512,97.98,audio_features,6Al0Kpd4VrRZ0Z4kTThNPa,spotify:track:6Al0Kpd4VrRZ0Z4kTThNPa,https://api.spotify.com/v1/tracks/6Al0Kpd4VrRZ0Z4kTThNPa,https://api.spotify.com/v1/audio-analysis/6Al0Kpd4VrRZ0Z4kTThNPa,222213,4,5aYaYsDnVXSvVTP7KTHmSl,Corazón Profundo (Versión Deluxe)
1QtKYyXEw9tSMIlK4RfA8B,0.811,0.676,9,-4.416,0,0.046,0.42,1.9e-06,0.102,0.543,97.014,audio_features,1QtKYyXEw9tSMIlK4RfA8B,spotify:track:1QtKYyXEw9tSMIlK4RfA8B,https://api.spotify.com/v1/tracks/1QtKYyXEw9tSMIlK4RfA8B,https://api.spotify.com/v1/audio-analysis/1QtKYyXEw9tSMIlK4RfA8B,187130,4,0ucVAnzaNBmu2fQIF459tl,Te Menti
0VE4kBnHJUgtMf0dy6DRmW,0.562,0.689,2,-6.745,1,0.127,0.00465,2.23e-06,0.0888,0.351,172.054,audio_features,0VE4kBnHJUgtMf0dy6DRmW,spotify:track:0VE4kBnHJUgtMf0dy6DRmW,https://api.spotify.com/v1/tracks/0VE4kBnHJUgtMf0dy6DRmW,https://api.spotify.com/v1/audio-analysis/0VE4kBnHJUgtMf0dy6DRmW,233627,4,6DEjYFkNZh67HP7R9PSZvv,reputation
1PyEIqKSHiGNK9KjxosuHi,0.75,0.83,0,-3.544,1,0.0683,0.115,0,0.765,0.688,104.937,audio_features,1PyEIqKSHiGNK9KjxosuHi,spotify:track:1PyEIqKSHiGNK9KjxosuHi,https://api.spotify.com/v1/tracks/1PyEIqKSHiGNK9KjxosuHi,https://api.spotify.com/v1/audio-analysis/1PyEIqKSHiGNK9KjxosuHi,182857,4,0JxZiYcTT06o0ir80SbEdW,LA BABY
6Ej77KSD44rQrSQXoDNcst,0.651,0.694,1,-5.061,1,0.0453,0.466,0.00261,0.116,0.619,150.944,audio_features,6Ej77KSD44rQrSQXoDNcst,spotify:track:6Ej77KSD44rQrSQXoDNcst,https://api.spotify.com/v1/tracks/6Ej77KSD44rQrSQXoDNcst,https://api.spotify.com/v1/audio-analysis/6Ej77KSD44rQrSQXoDNcst,168477,4,4Ls7dspZz3B189JcDMoDrd,Planetas
0FMNf0MOKRhwzLIJO4Z1hD,0.674,0.611,3,-9.953,1,0.54,0.449,0,0.1,0.517,186.053,audio_features,0FMNf0MOKRhwzLIJO4Z1hD,spotify:track:0FMNf0MOKRhwzLIJO4Z1hD,https://api.spotify.com/v1/tracks/0FMNf0MOKRhwzLIJO4Z1hD,https://api.spotify.com/v1/audio-analysis/0FMNf0MOKRhwzLIJO4Z1hD,209657,4,0uyZdSMqNYNThguzwIfHD0,Caloca
4ut5G4rgB1ClpMTMfjoIuy,0.414,0.486,6,-6.431,0,0.0311,0.0129,0,0.111,0.368,128.038,audio_features,4ut5G4rgB1ClpMTMfjoIuy,spotify:track:4ut5G4rgB1ClpMTMfjoIuy,https://api.spotify.com/v1/tracks/4ut5G4rgB1ClpMTMfjoIuy,https://api.spotify.com/v1/audio-analysis/4ut5G4rgB1ClpMTMfjoIuy,230762,4,1GUfof1gHsqYjoHFym3aim,High On Life (feat. Bonn)
1HVpe3XPrCNpk2rVJT602s,0.749,0.758,7,-8.065,0,0.0451,0.00457,0,0.203,0.591,110.005,audio_features,1HVpe3XPrCNpk2rVJT602s,spotify:track:1HVpe3XPrCNpk2rVJT602s,https://api.spotify.com/v1/tracks/1HVpe3XPrCNpk2rVJT602s,https://api.spotify.com/v1/audio-analysis/1HVpe3XPrCNpk2rVJT602s,248364,4,3bAzsdgJZ7O0Ksg1H8Y9xP,Boom Boom
0fWumcFAyiznjreNIXlfm6,0.733,0.382,7,-7.955,1,0.0459,0.132,0,0.162,0.517,98.027,audio_features,0fWumcFAyiznjreNIXlfm6,spotify:track:0fWumcFAyiznjreNIXlfm6,https://api.spotify.com/v1/tracks/0fWumcFAyiznjreNIXlfm6,https://api.spotify.com/v1/audio-analysis/0fWumcFAyiznjreNIXlfm6,144743,4,6relo8mBsOcQDYI28LUnKA,Like 1999
3GaGWoU1KfVqgl7vnRHP55,0.658,0.453,9,-7.378,0,0.39,0.131,0.0002,0.0848,0.358,126.043,audio_features,3GaGWoU1KfVqgl7vnRHP55,spotify:track:3GaGWoU1KfVqgl7vnRHP55,https://api.spotify.com/v1/tracks/3GaGWoU1KfVqgl7vnRHP55,https://api.spotify.com/v1/audio-analysis/3GaGWoU1KfVqgl7vnRHP55,153960,4,52QyC9nSbgtHFXyQRHsXJ9,El Madrileño
4Y2qCrHtrbl3dEPGFWCHvK,0.571,0.609,10,-5.588,0,0.254,0.803,0,0.111,0.84,170.125,audio_features,4Y2qCrHtrbl3dEPGFWCHvK,spotify:track:4Y2qCrHtrbl3dEPGFWCHvK,https://api.spotify.com/v1/tracks/4Y2qCrHtrbl3dEPGFWCHvK,https://api.spotify.com/v1/audio-analysis/4Y2qCrHtrbl3dEPGFWCHvK,197048,4,4Vstu8b9zaejfq9qyyX57N,No me olvido
0HR8yOBRUAJCwy0RiooIYg,0.923,0.664,9,-5.677,0,0.1,0.152,7.53e-05,0.0515,0.843,105.993,audio_features,0HR8yOBRUAJCwy0RiooIYg,spotify:track:0HR8yOBRUAJCwy0RiooIYg,https://api.spotify.com/v1/tracks/0HR8yOBRUAJCwy0RiooIYg,https://api.spotify.com/v1/audio-analysis/0HR8yOBRUAJCwy0RiooIYg,203166,4,3UbZvsLswQE2L5mBiGlzO0,Navegando
1gYlZZVJTkA8BB3Cgvr3VC,0.787,0.621,6,-6.401,1,0.0567,0.0253,0,0.119,0.283,126.024,audio_features,1gYlZZVJTkA8BB3Cgvr3VC,spotify:track:1gYlZZVJTkA8BB3Cgvr3VC,https://api.spotify.com/v1/tracks/1gYlZZVJTkA8BB3Cgvr3VC,https://api.spotify.com/v1/audio-analysis/1gYlZZVJTkA8BB3Cgvr3VC,214762,4,5xaPj2tdoTSS2pQRMMbbhj,Haciendo na
5fEql5cR2hjR6wPGUPiEEb,0.582,0.903,11,-2.155,1,0.0576,0.0191,0,0.374,0.639,144.973,audio_features,5fEql5cR2hjR6wPGUPiEEb,spotify:track:5fEql5cR2hjR6wPGUPiEEb,https://api.spotify.com/v1/tracks/5fEql5cR2hjR6wPGUPiEEb,https://api.spotify.com/v1/audio-analysis/5fEql5cR2hjR6wPGUPiEEb,185653,4,6cunQQ7YZisYOoiFu2ywIq,Up All Night
1vFW7mlqQxWCWgUUA05Eti,0.732,0.822,2,-3.518,0,0.122,0.283,0,0.11,0.528,163.908,audio_features,1vFW7mlqQxWCWgUUA05Eti,spotify:track:1vFW7mlqQxWCWgUUA05Eti,https://api.spotify.com/v1/tracks/1vFW7mlqQxWCWgUUA05Eti,https://api.spotify.com/v1/audio-analysis/1vFW7mlqQxWCWgUUA05Eti,190701,4,0nSF89JCFdpmPx2yN18suD,PECA2
1En6OzqLa2XWiY1We4jHms,0.696,0.579,1,-4.262,0,0.0786,0.269,2.13e-05,0.154,0.278,107.051,audio_features,1En6OzqLa2XWiY1We4jHms,spotify:track:1En6OzqLa2XWiY1We4jHms,https://api.spotify.com/v1/tracks/1En6OzqLa2XWiY1We4jHms,https://api.spotify.com/v1/audio-analysis/1En6OzqLa2XWiY1We4jHms,184467,4,0MGVcqP9pH0t0JthM9xuC2,Oh Mama (Premium)
5lKPVQ0bUl7rqRShbzR7l0,0.684,0.599,7,-7.009,0,0.0333,0.517,0,0.115,0.387,94.008,audio_features,5lKPVQ0bUl7rqRShbzR7l0,spotify:track:5lKPVQ0bUl7rqRShbzR7l0,https://api.spotify.com/v1/tracks/5lKPVQ0bUl7rqRShbzR7l0,https://api.spotify.com/v1/audio-analysis/5lKPVQ0bUl7rqRShbzR7l0,158945,4,59ctqk9hBHCIKH879yopse,Ojalá Te Vaya Bien
6TCnhziFkBPhOTqvh8zVDU,0.753,0.733,0,-3.715,1,0.056,0.253,0,0.398,0.156,92.064,audio_features,6TCnhziFkBPhOTqvh8zVDU,spotify:track:6TCnhziFkBPhOTqvh8zVDU,https://api.spotify.com/v1/tracks/6TCnhziFkBPhOTqvh8zVDU,https://api.spotify.com/v1/audio-analysis/6TCnhziFkBPhOTqvh8zVDU,147599,4,56qdykzNrRw4ls93MBNKZc,Volare
5EyxBUpii0HOeE8cXLSsBZ,0.504,0.259,9,-16.46,1,0.038,0.888,0.891,0.371,0.0368,77.011,audio_features,5EyxBUpii0HOeE8cXLSsBZ,spotify:track:5EyxBUpii0HOeE8cXLSsBZ,https://api.spotify.com/v1/tracks/5EyxBUpii0HOeE8cXLSsBZ,https://api.spotify.com/v1/audio-analysis/5EyxBUpii0HOeE8cXLSsBZ,165897,4,66lDGrIXp180dmOL1UWuWL,Moving On
67ACYA3UI6QMNtHX6b34wX,0.643,0.727,1,-5.506,1,0.0389,0.0439,0,0.123,0.295,90.019,audio_features,67ACYA3UI6QMNtHX6b34wX,spotify:track:67ACYA3UI6QMNtHX6b34wX,https://api.spotify.com/v1/tracks/67ACYA3UI6QMNtHX6b34wX,https://api.spotify.com/v1/audio-analysis/67ACYA3UI6QMNtHX6b34wX,162299,4,2d9BCZeAAhiZWPpbX9aPCW,EL ÚLTIMO TOUR DEL MUNDO
3oL3XRtkP1WVbMxf7dtTdu,0.687,0.792,1,-4.023,0,0.0353,0.000802,0,0.2,0.864,133.962,audio_features,3oL3XRtkP1WVbMxf7dtTdu,spotify:track:3oL3XRtkP1WVbMxf7dtTdu,https://api.spotify.com/v1/tracks/3oL3XRtkP1WVbMxf7dtTdu,https://api.spotify.com/v1/audio-analysis/3oL3XRtkP1WVbMxf7dtTdu,227333,4,5BvgP623rtvlc0HDcpzquz,Teenage Dream: The Complete Confection
5iqmA3vqRYuzd7sxC1VfaA,0.8,0.668,4,-5.888,0,0.0516,0.162,1.83e-05,0.161,0.83,150.057,audio_features,5iqmA3vqRYuzd7sxC1VfaA,spotify:track:5iqmA3vqRYuzd7sxC1VfaA,https://api.spotify.com/v1/tracks/5iqmA3vqRYuzd7sxC1VfaA,https://api.spotify.com/v1/audio-analysis/5iqmA3vqRYuzd7sxC1VfaA,189700,4,2JDHk0LBpf66VHnxfBznMO,Enganchao
19W5OTEcQI3ZoRW1HERMyy,0.652,0.295,2,-11.045,1,0.0477,0.281,1.03e-05,0.0809,0.196,75.065,audio_features,19W5OTEcQI3ZoRW1HERMyy,spotify:track:19W5OTEcQI3ZoRW1HERMyy,https://api.spotify.com/v1/tracks/19W5OTEcQI3ZoRW1HERMyy,https://api.spotify.com/v1/audio-analysis/19W5OTEcQI3ZoRW1HERMyy,236827,4,22uQ3YSLjQJPNPkZQzdX2y,Cancer
3K4vutqVlY3eINQWb6jSJF,0.713,0.873,0,-3.961,1,0.0689,0.112,0,0.0807,0.666,176.08,audio_features,3K4vutqVlY3eINQWb6jSJF,spotify:track:3K4vutqVlY3eINQWb6jSJF,https://api.spotify.com/v1/tracks/3K4vutqVlY3eINQWb6jSJF,https://api.spotify.com/v1/audio-analysis/3K4vutqVlY3eINQWb6jSJF,209204,4,0BmSD2UxwSB1g6ptVMv3xy,Tu Recuerdo
5KD6AEm19QnMbfWpfoOHMl,0.793,0.512,0,-9.319,1,0.0338,0.186,3.81e-05,0.0889,0.0662,109.994,audio_features,5KD6AEm19QnMbfWpfoOHMl,spotify:track:5KD6AEm19QnMbfWpfoOHMl,https://api.spotify.com/v1/tracks/5KD6AEm19QnMbfWpfoOHMl,https://api.spotify.com/v1/audio-analysis/5KD6AEm19QnMbfWpfoOHMl,146437,4,64LU4c1nfjz1t4VnGhagcg,1989 (Taylor's Version)
2QmsKag0YaqhAbpR9Nwmpn,0.688,0.82,6,-4.715,0,0.155,0.233,0,0.091,0.804,107.833,audio_features,2QmsKag0YaqhAbpR9Nwmpn,spotify:track:2QmsKag0YaqhAbpR9Nwmpn,https://api.spotify.com/v1/tracks/2QmsKag0YaqhAbpR9Nwmpn,https://api.spotify.com/v1/audio-analysis/2QmsKag0YaqhAbpR9Nwmpn,208254,4,29ztXcRa43S7vNmka4Cl4x,Epa Wei
0YSaKC66FGCWLxM9SoQA1f,0.549,0.902,7,-2.352,1,0.0563,0.0025,4.19e-06,0.0508,0.775,154.095,audio_features,0YSaKC66FGCWLxM9SoQA1f,spotify:track:0YSaKC66FGCWLxM9SoQA1f,https://api.spotify.com/v1/tracks/0YSaKC66FGCWLxM9SoQA1f,https://api.spotify.com/v1/audio-analysis/0YSaKC66FGCWLxM9SoQA1f,197600,4,2Oy9gwHCh7k5zX7ifjWE5h,Anunciado en Television
07w6jp4Fq8GGqhLoDYoVkb,0.726,0.8,11,-5.858,0,0.0588,0.203,0.000175,0.107,0.765,109.984,audio_features,07w6jp4Fq8GGqhLoDYoVkb,spotify:track:07w6jp4Fq8GGqhLoDYoVkb,https://api.spotify.com/v1/tracks/07w6jp4Fq8GGqhLoDYoVkb,https://api.spotify.com/v1/audio-analysis/07w6jp4Fq8GGqhLoDYoVkb,217104,4,6Kawn2OipfPSwm0i6EL2kd,Replay
4qSEvFGCpde73gqIuq3sho,0.801,0.645,6,-5.605,0,0.0706,0.604,0,0.118,0.528,119.935,audio_features,4qSEvFGCpde73gqIuq3sho,spotify:track:4qSEvFGCpde73gqIuq3sho,https://api.spotify.com/v1/tracks/4qSEvFGCpde73gqIuq3sho,https://api.spotify.com/v1/audio-analysis/4qSEvFGCpde73gqIuq3sho,208000,4,4FftCsAcXXD1nFO9RFUNFO,nadie sabe lo que va a pasar mañana
0DWssq7wufcIMTUxWTedCc,0.371,0.329,4,-12.621,0,0.0368,0.377,0,0.17,0.249,174.316,audio_features,0DWssq7wufcIMTUxWTedCc,spotify:track:0DWssq7wufcIMTUxWTedCc,https://api.spotify.com/v1/tracks/0DWssq7wufcIMTUxWTedCc,https://api.spotify.com/v1/audio-analysis/0DWssq7wufcIMTUxWTedCc,204828,3,2cEZ7khmWk7jTAV1dOV5lx,Colorecovery
0aPZbnkMoWJaJ5CNVLCj8S,0.552,0.603,8,-5.71,1,0.0334,0.199,0,0.151,0.231,139.908,audio_features,0aPZbnkMoWJaJ5CNVLCj8S,spotify:track:0aPZbnkMoWJaJ5CNVLCj8S,https://api.spotify.com/v1/tracks/0aPZbnkMoWJaJ5CNVLCj8S,https://api.spotify.com/v1/audio-analysis/0aPZbnkMoWJaJ5CNVLCj8S,232720,4,3BmcYMh0KYsimWL6p2gPa9,My World 2.0
1oew3nFNY3vMacJAsvry0S,0.545,0.783,5,-4.261,0,0.0345,0.00489,0,0.132,0.551,174.084,audio_features,1oew3nFNY3vMacJAsvry0S,spotify:track:1oew3nFNY3vMacJAsvry0S,https://api.spotify.com/v1/tracks/1oew3nFNY3vMacJAsvry0S,https://api.spotify.com/v1/audio-analysis/1oew3nFNY3vMacJAsvry0S,193733,4,02ae5i5UAoFrt2peVox9Xd,Let The Road
5AIwfXYjGkWCs4KeeTk2Rq,0.826,0.765,0,-6.077,1,0.435,0.132,0,0.0555,0.849,90.628,audio_features,5AIwfXYjGkWCs4KeeTk2Rq,spotify:track:5AIwfXYjGkWCs4KeeTk2Rq,https://api.spotify.com/v1/tracks/5AIwfXYjGkWCs4KeeTk2Rq,https://api.spotify.com/v1/audio-analysis/5AIwfXYjGkWCs4KeeTk2Rq,332853,4,6LeLj7gigY7PBgPVZ6P25f,Vivir para Contarlo
1I93YiKgu2P5pwprWmziPI,0.606,0.929,0,-2.182,1,0.055,0.023,0,0.101,0.622,139.022,audio_features,1I93YiKgu2P5pwprWmziPI,spotify:track:1I93YiKgu2P5pwprWmziPI,https://api.spotify.com/v1/tracks/1I93YiKgu2P5pwprWmziPI,https://api.spotify.com/v1/audio-analysis/1I93YiKgu2P5pwprWmziPI,194693,4,6cunQQ7YZisYOoiFu2ywIq,Up All Night
49QwoSLuV69Fd8bwTqdZvs,0.865,0.658,1,-3.035,0,0.08,0.216,4.72e-06,0.0325,0.713,90.015,audio_features,49QwoSLuV69Fd8bwTqdZvs,spotify:track:49QwoSLuV69Fd8bwTqdZvs,https://api.spotify.com/v1/tracks/49QwoSLuV69Fd8bwTqdZvs,https://api.spotify.com/v1/audio-analysis/49QwoSLuV69Fd8bwTqdZvs,232526,4,6Giz4BUSi7vyoEIr2NmPIC,4 besos
5ddFjrPG8NgQQ6xlOQIVd2,0.823,0.723,4,-4.778,0,0.229,0.311,0.00315,0.0998,0.505,83.97,audio_features,5ddFjrPG8NgQQ6xlOQIVd2,spotify:track:5ddFjrPG8NgQQ6xlOQIVd2,https://api.spotify.com/v1/tracks/5ddFjrPG8NgQQ6xlOQIVd2,https://api.spotify.com/v1/audio-analysis/5ddFjrPG8NgQQ6xlOQIVd2,198493,4,52QyC9nSbgtHFXyQRHsXJ9,El Madrileño
0TAmnCzOtqRfvA38DDLTjj,0.709,0.22,7,-11.856,1,0.0327,0.811,0,0.175,0.53,110.076,audio_features,0TAmnCzOtqRfvA38DDLTjj,spotify:track:0TAmnCzOtqRfvA38DDLTjj,https://api.spotify.com/v1/tracks/0TAmnCzOtqRfvA38DDLTjj,https://api.spotify.com/v1/audio-analysis/0TAmnCzOtqRfvA38DDLTjj,219040,4,2sWX3HYnZjPZ9MrH6MFsBt,Take Me Home (Expanded Edition)
2SHqQ06aNRnwQRMSGQFEgv,0.814,0.937,10,-4.663,1,0.0564,0.152,1.73e-06,0.146,0.771,93.018,audio_features,2SHqQ06aNRnwQRMSGQFEgv,spotify:track:2SHqQ06aNRnwQRMSGQFEgv,https://api.spotify.com/v1/tracks/2SHqQ06aNRnwQRMSGQFEgv,https://api.spotify.com/v1/audio-analysis/2SHqQ06aNRnwQRMSGQFEgv,219355,4,3SEqF7UAmXUtbwYRMafmNW,Tú te quedas con la culpa
55SPuvnbi7txOsNLhLnoZg,0.545,0.457,11,-12.709,0,0.308,0.489,0.35,0.0987,0.564,80.292,audio_features,55SPuvnbi7txOsNLhLnoZg,spotify:track:55SPuvnbi7txOsNLhLnoZg,https://api.spotify.com/v1/tracks/55SPuvnbi7txOsNLhLnoZg,https://api.spotify.com/v1/audio-analysis/55SPuvnbi7txOsNLhLnoZg,116386,4,3nry6TFjl0OMnPQOvCwZz5,Bouncing Bliss
1fWiWVIV0e3A43wF5P8i8A,0.632,0.291,5,-12.742,0,0.0275,0.907,0.823,0.115,0.152,75.015,audio_features,1fWiWVIV0e3A43wF5P8i8A,spotify:track:1fWiWVIV0e3A43wF5P8i8A,https://api.spotify.com/v1/tracks/1fWiWVIV0e3A43wF5P8i8A,https://api.spotify.com/v1/audio-analysis/1fWiWVIV0e3A43wF5P8i8A,149750,4,5lXP9bhLxflcesyiA0qWlP,Lately
3Eax1yebRxj6LSYpxE9Yd3,0.766,0.684,9,-4.281,0,0.0514,0.135,0.0199,0.0832,0.474,102.045,audio_features,3Eax1yebRxj6LSYpxE9Yd3,spotify:track:3Eax1yebRxj6LSYpxE9Yd3,https://api.spotify.com/v1/tracks/3Eax1yebRxj6LSYpxE9Yd3,https://api.spotify.com/v1/audio-analysis/3Eax1yebRxj6LSYpxE9Yd3,176590,4,50uChhk7AKkzDKytDixjYW,RR
3iaj0MtII6VPVhwQa4eeX3,0.632,0.51,10,-8.018,1,0.0345,0.564,1.51e-06,0.279,0.443,134.024,audio_features,3iaj0MtII6VPVhwQa4eeX3,spotify:track:3iaj0MtII6VPVhwQa4eeX3,https://api.spotify.com/v1/tracks/3iaj0MtII6VPVhwQa4eeX3,https://api.spotify.com/v1/audio-analysis/3iaj0MtII6VPVhwQa4eeX3,273893,4,1H0Kzu6QdUAuUDMGOIe271,Magia & Efectos Especiales
7pW8587r5IVPB4SgxNaPgI,0.8,0.73,0,-2.051,1,0.0917,0.122,0,0.548,0.774,94.932,audio_features,7pW8587r5IVPB4SgxNaPgI,spotify:track:7pW8587r5IVPB4SgxNaPgI,https://api.spotify.com/v1/tracks/7pW8587r5IVPB4SgxNaPgI,https://api.spotify.com/v1/audio-analysis/7pW8587r5IVPB4SgxNaPgI,197997,4,5yUJXs7p0bdkLR2GXhD1ag,Dime Bbsita Remix
6Y4PDQv4XjYjHLeLmvyOt0,0.73,0.644,0,-4.124,1,0.132,0.0933,4.56e-06,0.143,0.554,174.101,audio_features,6Y4PDQv4XjYjHLeLmvyOt0,spotify:track:6Y4PDQv4XjYjHLeLmvyOt0,https://api.spotify.com/v1/tracks/6Y4PDQv4XjYjHLeLmvyOt0,https://api.spotify.com/v1/audio-analysis/6Y4PDQv4XjYjHLeLmvyOt0,204907,4,2S6p0g6YzG3609Ty45i5Cq,Si Te Vas
6mXdCcFnPKQznj4CmMRmHC,0.747,0.45,7,-8.543,1,0.0919,0.0407,0,0.17,0.329,96.001,audio_features,6mXdCcFnPKQznj4CmMRmHC,spotify:track:6mXdCcFnPKQznj4CmMRmHC,https://api.spotify.com/v1/tracks/6mXdCcFnPKQznj4CmMRmHC,https://api.spotify.com/v1/audio-analysis/6mXdCcFnPKQznj4CmMRmHC,232853,4,3ZuE680xhR1A4bCFGvL8mi,~how i'm feeling~
1RouRzlg8OKFeqc6LvdxmB,0.766,0.756,5,-5.861,1,0.132,0.213,0,0.349,0.716,94.027,audio_features,1RouRzlg8OKFeqc6LvdxmB,spotify:track:1RouRzlg8OKFeqc6LvdxmB,https://api.spotify.com/v1/tracks/1RouRzlg8OKFeqc6LvdxmB,https://api.spotify.com/v1/audio-analysis/1RouRzlg8OKFeqc6LvdxmB,230000,4,6MoaDh76Fsg0ogW2l7HAFx,F.A.M.E.
2yITr3rlrZFvK8J5hlCmFq,0.863,0.285,5,-17.977,0,0.102,0.747,0.932,0.111,0.344,130.015,audio_features,2yITr3rlrZFvK8J5hlCmFq,spotify:track:2yITr3rlrZFvK8J5hlCmFq,https://api.spotify.com/v1/tracks/2yITr3rlrZFvK8J5hlCmFq,https://api.spotify.com/v1/audio-analysis/2yITr3rlrZFvK8J5hlCmFq,118154,4,0NohMbpjce4TvQn2CnUSPS,Inference
4VTTpwcAxVSQNzEZLi75d0,0.743,0.795,11,-5.733,1,0.0732,0.199,0,0.0577,0.682,95.003,audio_features,4VTTpwcAxVSQNzEZLi75d0,spotify:track:4VTTpwcAxVSQNzEZLi75d0,https://api.spotify.com/v1/tracks/4VTTpwcAxVSQNzEZLi75d0,https://api.spotify.com/v1/audio-analysis/4VTTpwcAxVSQNzEZLi75d0,202893,4,3YSK4FRq9vmpR58F1I79d4,Déjalo
20RGQHWvqyyacpuxMBeLsZ,0.909,0.636,10,-6.659,1,0.191,0.279,0.00068,0.0779,0.554,100.01,audio_features,20RGQHWvqyyacpuxMBeLsZ,spotify:track:20RGQHWvqyyacpuxMBeLsZ,https://api.spotify.com/v1/tracks/20RGQHWvqyyacpuxMBeLsZ,https://api.spotify.com/v1/audio-analysis/20RGQHWvqyyacpuxMBeLsZ,237900,4,4GFEbJYptlAq0R6GImm7oF,La Historia
02mhtclidb7Jpf1gwEasJh,0.838,0.722,9,-6.245,1,0.234,0.0656,0,0.0712,0.749,80.987,audio_features,02mhtclidb7Jpf1gwEasJh,spotify:track:02mhtclidb7Jpf1gwEasJh,https://api.spotify.com/v1/tracks/02mhtclidb7Jpf1gwEasJh,https://api.spotify.com/v1/audio-analysis/02mhtclidb7Jpf1gwEasJh,246215,4,0TDGIoXeKDPhp1LpU4RMvf,Barranquilla Bajo Cero
1zTzz7nUxA2UxE6NhNTWSF,0.79,0.923,1,-4.929,1,0.0604,0.0617,2.18e-05,0.231,0.567,124.974,audio_features,1zTzz7nUxA2UxE6NhNTWSF,spotify:track:1zTzz7nUxA2UxE6NhNTWSF,https://api.spotify.com/v1/tracks/1zTzz7nUxA2UxE6NhNTWSF,https://api.spotify.com/v1/audio-analysis/1zTzz7nUxA2UxE6NhNTWSF,159360,4,6kgmi1PshVXk6ENMvQicAz,miamor
4SJHHpKhcuXwDsCsPqshXj,0.849,0.781,0,-4.635,0,0.159,0.406,0,0.0801,0.893,84.041,audio_features,4SJHHpKhcuXwDsCsPqshXj,spotify:track:4SJHHpKhcuXwDsCsPqshXj,https://api.spotify.com/v1/tracks/4SJHHpKhcuXwDsCsPqshXj,https://api.spotify.com/v1/audio-analysis/4SJHHpKhcuXwDsCsPqshXj,217143,4,6C8ObcezFoorqPgY2J320r,El Efecto
2uZWffKoemZDI0gHcBEcDc,0.451,0.692,11,-4.741,1,0.0398,0.287,0,0.115,0.423,174.122,audio_features,2uZWffKoemZDI0gHcBEcDc,spotify:track:2uZWffKoemZDI0gHcBEcDc,https://api.spotify.com/v1/tracks/2uZWffKoemZDI0gHcBEcDc,https://api.spotify.com/v1/audio-analysis/2uZWffKoemZDI0gHcBEcDc,207069,4,6Unm4KKxYtjR08J1wEOnkc,On & On
